,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,has_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,living_area,suburb,rural
7840,2621600015,2015,120000.0,3,1.0,1150,8924,1.0,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,0.7707774798927614,1.0,0.0
7841,2621600015,2015,175000.0,3,1.0,1150,8924,1.0,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,0.7707774798927614,1.0,0.0
7842,8005100360,2014,169900.0,3,1.0,910,5800,1.5,0,0,4,5,910,0,1900,0,98022,47.2068,-121.992,1400,6766,0.65,0.0,1.0
7843,9527000330,2014,508000.0,6,2.75,2890,7500,1.0,0,0,4,8,1830,1,1976,0,98034,47.7099,-122.23,1880,7500,1.5372340425531914,1.0,0.0
7844,748000145,2014,335000.0,2,1.0,1070,6678,1.0,0,0,4,7,1070,0,1951,0,98133,47.7315,-122.357,1680,7788,0.6369047619047619,0.0,0.0
7845,9191200015,2014,613200.0,3,2.75,2050,3320,1.5,0,0,4,7,1580,1,1927,0,98105,47.6719,-122.301,1760,4150,1.1647727272727273,0.0,0.0
7846,1822300040,14,420000.0,2,1.5,1040,3500,1.5,0,0,4,6,1040,0,1904,0,98144,47.588,-122.304,1340,1213,0.7761194029850746,0.0,0.0
7847,9129100040,2014,1000000.0,4,3.25,3320,8587,3.0,0,0,3,11,2950,1,2008,0,98103,47.691,-122.337,1860,5668,1.7849462365591398,0.0,0.0
7848,3331500940,2014,342000.0,2,1.0,740,6180,1.0,0,0,3,6,740,0,1948,0,98118,47.5517,-122.272,1330,4635,0.556390977443609,0.0,0.0
7849,524069101,2014,850000.0,4,2.0,3380,90968,1.0,0,0,4,9,1690,1,1979,0,98075,47.5936,-122.077,3380,42740,1.0,1.0,0.0
7850,6021502310,2014,582000.0,2,1.75,1210,4141,1.0,0,0,4,7,910,1,1942,0,98117,47.68600000000001,-122.382,1310,4141,0.9236641221374046,0.0,0.0
7851,4022901316,2014,475000.0,3,2.5,2480,6031,2.0,0,0,3,8,2480,0,2001,0,98155,47.772,-122.297,1850,7704,1.3405405405405406,1.0,0.0
7852,23500180,14,570000.0,3,2.25,2010,6000,1.0,0,0,3,8,1330,1,1975,0,98052,47.6912,-122.115,2080,8260,0.9663461538461539,1.0,0.0
7853,9191200490,2015,826600.0,4,3.25,3230,5000,1.5,0,0,4,7,1750,1,1916,0,98105,47.6702,-122.3,1730,4000,1.8670520231213872,0.0,0.0
7854,1189000207,2014,387000.0,2,2.5,1170,1394,2.0,0,0,3,8,1170,0,2001,0,98122,47.6131,-122.297,1250,3136,0.936,0.0,0.0
7855,1771110720,2014,330000.0,3,1.0,1250,9126,1.0,0,0,3,7,1250,0,1969,0,98077,47.7554,-122.076,1440,10620,0.8680555555555556,1.0,0.0
7856,224069010,2014,653450.0,3,2.5,2070,49658,1.0,0,0,4,8,1540,1,1980,0,98075,47.5936,-122.013,2620,35160,0.7900763358778626,1.0,0.0
7857,3630060040,2014,285000.0,2,1.0,1050,3088,1.0,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1890,2772,0.5555555555555556,1.0,0.0
7858,3211100450,2014,217000.0,3,1.0,1400,7800,1.0,0,0,3,7,1400,0,1962,0,98059,47.4789,-122.159,1400,7800,1.0,1.0,0.0
7859,1245003255,2015,615000.0,3,1.0,1120,12500,1.0,0,0,4,7,1120,0,1977,0,98033,47.6842,-122.2,2380,10000,0.47058823529411764,1.0,0.0
7860,1438000110,14,580135.0,4,2.5,3150,5886,2.0,0,0,3,8,3150,0,2014,0,98059,47.4787,-122.122,2650,5886,1.1886792452830188,1.0,0.0
7862,6802200110,2014,231200.0,3,2.0,1400,8821,1.0,0,0,3,7,1400,0,1991,0,98022,47.1949,-121.989,1450,8721,0.9655172413793104,0.0,1.0
7863,7203100120,2014,680000.0,4,2.75,2500,4950,2.0,0,0,3,8,2500,0,2010,0,98053,47.6964,-122.017,2500,4950,1.0,1.0,0.0
7864,3445400120,2014,267500.0,3,1.5,1390,2153,2.0,0,0,3,7,1390,0,2001,0,98118,47.5506,-122.29,1100,2617,1.2636363636363637,0.0,0.0
7865,1454100650,14,942000.0,4,2.75,3160,37200,2.0,0,1,3,8,2310,1,1939,0,98125,47.7214,-122.285,3130,20000,1.0095846645367412,0.0,0.0
7866,106000015,2014,435000.0,3,1.75,1310,8065,1.0,0,0,4,6,1310,0,1948,0,98117,47.701,-122.368,1420,8100,0.9225352112676056,0.0,0.0
7867,9459200110,2014,315000.0,2,1.0,1740,3622,1.0,0,0,4,7,950,1,1924,0,98118,47.5541,-122.29,1270,3800,1.3700787401574803,0.0,0.0
7868,3448000410,2014,354901.0,3,2.5,1490,1709,3.0,0,0,3,8,1490,0,2004,0,98125,47.7173,-122.299,1364,1709,1.0923753665689149,0.0,0.0
7869,8682281220,2014,439888.0,2,2.0,1300,6515,1.0,0,0,3,8,1300,0,2005,0,98053,47.7078,-122.013,1640,6009,0.7926829268292683,1.0,0.0
7870,2114700530,2015,360000.0,4,1.0,1460,3840,1.5,0,0,3,8,1340,1,1928,0,98106,47.533,-122.347,990,4200,1.4747474747474747,0.0,0.0
7871,8093600065,2014,205000.0,4,1.0,1030,6621,1.0,0,0,4,6,1030,0,1955,0,98055,47.4857,-122.221,1420,6631,0.7253521126760564,1.0,0.0
7872,4137030040,2014,299995.0,3,2.5,1970,7500,2.0,0,0,3,8,1970,0,1988,0,98092,47.2658,-122.218,1950,8220,1.0102564102564102,0.0,1.0
7873,5126900100,2014,150000.0,2,1.0,790,7275,1.0,0,0,4,6,790,0,1944,0,98058,47.4771,-122.174,850,7399,0.9294117647058824,1.0,0.0
7874,5469501530,14,575000.0,3,2.25,3800,33825,1.0,0,0,4,10,3330,1,1976,0,98042,47.3797,-122.152,3470,14484,1.095100864553314,1.0,0.0
7875,7784000180,15,625000.0,3,2.0,2168,12616,2.0,0,1,4,7,2168,0,1950,0,98146,47.4933,-122.367,2168,9750,1.0,1.0,0.0
7876,7135520610,2014,950000.0,4,3.5,4140,13392,2.0,0,0,3,11,4140,0,2000,0,98059,47.5261,-122.144,4140,11529,1.0,1.0,0.0
7877,8856500120,2015,278800.0,4,2.5,2440,7797,1.0,0,0,3,8,1560,1,1965,0,98031,47.3895,-122.222,2090,8100,1.167464114832536,1.0,0.0
7878,5015000180,2014,713500.0,3,2.0,1720,4200,2.0,0,0,3,8,1720,0,1908,0,98112,47.6285,-122.301,1720,4200,1.0,0.0,0.0
7880,9268200348,2014,439000.0,5,2.0,2610,5009,1.0,0,0,3,7,1710,1,1988,0,98117,47.6969,-122.366,1600,5040,1.63125,0.0,0.0
7881,9195700040,2014,425000.0,3,2.0,1500,8086,1.0,0,0,3,7,1060,1,1981,0,98027,47.5584,-122.081,1550,8086,0.967741935483871,0.0,1.0
7882,8798000100,2014,252500.0,4,2.5,2600,11280,1.5,0,0,3,7,1570,1,1961,0,98003,47.33600000000001,-122.304,1660,11200,1.5662650602409638,1.0,0.0
7883,304000530,2014,185000.0,3,1.5,1370,8470,1.0,0,0,4,7,1370,0,1961,0,98092,47.2874,-122.192,1710,8800,0.8011695906432749,0.0,1.0
7884,3575304895,2014,406550.0,5,2.75,2400,15781,1.0,0,0,4,7,1200,1,1974,0,98074,47.622,-122.059,2390,7500,1.00418410041841,1.0,0.0
7885,9406500540,2014,243000.0,2,1.5,1068,1758,2.0,0,0,3,7,1068,0,1990,0,98028,47.7527,-122.244,1078,1315,0.9907235621521335,1.0,0.0
7886,6071800410,2014,500000.0,3,1.5,2220,8994,1.0,0,0,4,8,1110,1,1962,0,98006,47.5473,-122.172,2220,8994,1.0,1.0,0.0
7887,2122049013,2015,204750.0,2,1.0,880,7575,1.0,0,0,4,7,880,0,1942,0,98198,47.3757,-122.304,1800,7575,0.4888888888888889,1.0,0.0
7888,5470100220,14,222000.0,3,1.5,1310,9273,1.0,0,0,4,7,1310,0,1968,0,98042,47.3683,-122.147,1710,9600,0.7660818713450293,1.0,0.0
7889,6623400246,2014,200000.0,4,1.0,1350,11507,1.0,0,0,3,7,1350,0,1966,0,98055,47.4269,-122.197,1320,25675,1.0227272727272727,1.0,0.0
7890,3918400028,2014,367000.0,3,2.25,1400,1320,3.0,0,1,3,8,1400,0,2006,0,98133,47.7147,-122.356,1490,1449,0.9395973154362416,0.0,0.0
7891,1422700040,2015,183000.0,3,1.0,1170,7320,1.0,0,0,3,7,1170,0,1962,0,98188,47.4685,-122.282,2040,7320,0.5735294117647058,1.0,0.0
7892,7660100336,2014,300000.0,3,2.5,1020,1570,2.0,0,0,3,7,720,1,2004,0,98144,47.5871,-122.317,1470,1249,0.6938775510204082,0.0,0.0
7893,6145602240,2014,369000.0,3,1.75,1300,3844,1.0,0,0,3,7,1300,0,1985,0,98133,47.7024,-122.355,1290,3844,1.0077519379844961,0.0,0.0
7894,7287100035,2014,380000.0,3,2.0,2010,16736,2.0,0,0,4,6,2010,0,1929,0,98133,47.7643,-122.352,1890,11477,1.0634920634920635,0.0,0.0
7895,5101405465,15,463000.0,3,2.0,1590,5009,2.0,0,0,4,6,1590,0,1985,0,98125,47.7012,-122.322,1730,6380,0.9190751445086706,0.0,0.0
7896,3756500180,2014,475000.0,3,1.0,1470,9750,1.0,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750,1.1307692307692307,1.0,0.0
7897,3750605620,2015,225000.0,3,1.75,1580,14400,1.0,0,0,4,7,1580,0,1981,0,98001,47.2598,-122.281,1480,9600,1.0675675675675675,1.0,0.0
7898,2473350790,2015,371000.0,3,1.75,1970,9512,1.0,0,0,3,8,1970,0,1968,0,98058,47.4545,-122.146,2250,10573,0.8755555555555555,1.0,0.0
7899,3389900965,2014,625000.0,3,2.5,2330,3141,2.0,0,0,3,8,2330,0,2003,0,98116,47.5622,-122.392,1980,5265,1.1767676767676767,0.0,0.0
7901,9407100730,2015,329000.0,3,1.75,1230,10725,1.0,0,0,3,7,1230,0,1980,0,98045,47.4431,-121.772,1250,10170,0.984,0.0,1.0
7902,7618700112,2015,634000.0,3,1.75,2570,13000,2.0,0,0,4,7,2570,0,1962,0,98177,47.7705,-122.371,2570,8521,1.0,1.0,0.0
7903,5104540360,2014,616000.0,4,2.5,3440,6915,2.0,0,0,3,10,3440,0,2006,0,98038,47.3538,-122.004,3200,6915,1.075,0.0,1.0
7905,2896400300,2015,435000.0,4,2.25,1780,2684,2.0,0,0,3,7,1780,0,2002,0,98072,47.7642,-122.149,1670,2426,1.0658682634730539,1.0,0.0
7906,5003600120,2015,320000.0,4,2.5,2110,6295,2.0,0,0,3,8,2110,0,2000,0,98030,47.3641,-122.193,2720,6311,0.7757352941176471,1.0,0.0
7907,6352600490,2015,820000.0,4,3.5,2770,8049,2.0,0,0,3,9,2770,0,2002,0,98074,47.6469,-122.081,3410,7447,0.8123167155425219,1.0,0.0
7908,3820350120,2014,310000.0,3,2.5,1590,3359,2.0,0,0,3,7,1590,0,2000,0,98019,47.7349,-121.986,1820,3383,0.8736263736263736,0.0,1.0
7909,4235400097,2014,443750.0,3,2.25,1460,968,2.0,0,0,3,7,1140,1,2003,0,98199,47.6601,-122.4,1460,1531,1.0,0.0,0.0
7910,2757000040,14,795000.0,4,2.25,2070,13084,1.0,0,0,4,8,1700,1,1967,0,98040,47.5606,-122.222,2520,10180,0.8214285714285714,1.0,0.0
7911,537000325,2014,475000.0,3,2.5,2420,36862,1.0,0,0,4,8,1530,1,1957,0,98003,47.3264,-122.308,1670,9046,1.4491017964071857,1.0,0.0
7912,9522100485,2014,585000.0,5,1.75,2000,3750,2.0,0,0,4,7,2000,0,1921,0,98103,47.6618,-122.355,1520,3750,1.3157894736842106,0.0,0.0
7913,345700040,2014,315000.0,2,1.0,1010,7338,2.0,0,0,4,7,1010,0,1981,0,98056,47.5123,-122.19,1220,7719,0.8278688524590164,1.0,0.0
7914,3904960910,2014,635000.0,4,2.5,3050,7238,2.0,0,0,3,8,3050,0,1989,0,98029,47.5772,-122.013,2580,7228,1.182170542635659,1.0,0.0
7915,1771000690,2014,305000.0,3,1.0,1160,11776,1.0,0,0,3,7,1160,0,1968,0,98077,47.7427,-122.074,1160,10050,1.0,1.0,0.0
7916,1931300035,2014,785000.0,3,2.0,2180,5440,1.0,0,0,5,7,1100,1,1904,0,98103,47.657,-122.345,1470,4109,1.4829931972789117,0.0,0.0
7917,2770601800,2014,525000.0,3,1.75,1560,6000,1.0,0,0,3,6,780,1,1944,0,98199,47.6501,-122.384,1560,1734,1.0,0.0,0.0
7918,5309100515,2015,537000.0,4,1.75,1580,3635,1.0,0,0,4,7,790,1,1910,0,98117,47.6795,-122.371,1190,3638,1.3277310924369747,0.0,0.0
7919,984210850,2015,279950.0,3,1.75,1660,8303,1.0,0,0,3,7,1380,1,1974,0,98058,47.4366,-122.171,1740,8320,0.9540229885057471,1.0,0.0
7920,924059233,2014,659000.0,4,2.0,2350,9329,2.0,0,0,3,8,2350,0,1977,0,98005,47.583,-122.17,1640,9403,1.4329268292682926,1.0,0.0
7921,5029451080,2014,203000.0,2,1.0,1440,6650,1.0,0,0,3,7,970,0,1980,0,98023,47.2896,-122.369,1600,6847,0.9,1.0,0.0
7922,4379400220,14,782500.0,4,2.5,2930,7806,2.0,0,0,3,9,2930,0,2005,0,98074,47.6219,-122.024,2600,6051,1.126923076923077,1.0,0.0
7923,5419800220,2014,250000.0,3,1.75,1590,7560,1.0,0,0,3,7,1130,1,1984,0,98031,47.4016,-122.18,1500,7560,1.06,1.0,0.0
7924,1839500065,14,279000.0,3,1.0,1400,9450,1.0,0,0,4,7,1060,1,1955,0,98056,47.5051,-122.194,1400,8108,1.0,1.0,0.0
7925,2525059172,2014,664000.0,6,2.5,3190,12196,2.0,0,0,4,8,3190,0,1979,0,98052,47.6309,-122.103,2790,13068,1.1433691756272402,1.0,0.0
7927,3812400107,2015,378500.0,4,2.0,1830,6000,1.0,0,0,5,7,1070,1,1953,0,98118,47.5453,-122.279,1830,5500,1.0,0.0,0.0
7929,1270000040,2014,520000.0,2,1.0,1360,22508,1.0,0,0,3,7,1360,0,1932,0,98034,47.7101,-122.226,2830,12600,0.48056537102473496,1.0,0.0
7930,2113700115,15,369950.0,3,2.0,1520,4000,1.0,0,0,5,6,800,1,1943,0,98106,47.53100000000001,-122.351,1430,4000,1.062937062937063,0.0,0.0
7931,824069113,2014,545000.0,3,2.25,2290,14585,2.0,0,0,3,8,2290,0,1981,0,98075,47.5874,-122.074,1660,36961,1.3795180722891567,1.0,0.0
7932,8856920110,15,360000.0,3,2.5,2150,14092,2.0,0,0,3,8,2150,0,1991,0,98058,47.4621,-122.129,2400,10699,0.8958333333333334,1.0,0.0
7933,8146100410,14,760000.0,3,1.5,1170,7645,1.0,0,0,4,7,1170,0,1955,0,98004,47.6077,-122.194,1870,7678,0.6256684491978609,1.0,0.0
7934,5101400838,2014,450000.0,3,1.75,1830,5488,1.0,0,1,4,7,1010,1,1939,0,98115,47.6914,-122.309,1200,5488,1.525,0.0,0.0
7935,1088800850,14,612500.0,4,2.5,2730,12261,2.0,0,0,3,9,2730,0,1991,0,98011,47.7419,-122.205,2730,10872,1.0,1.0,0.0
7936,1061400360,14,280000.0,3,1.0,1090,10710,1.0,0,0,4,7,1090,0,1962,0,98056,47.5,-122.169,1090,10440,1.0,1.0,0.0
7937,9545250110,2015,750000.0,3,2.5,2560,9182,2.0,0,0,3,9,2560,0,1993,0,98027,47.5361,-122.051,2800,8784,0.9142857142857143,0.0,1.0
7938,425400115,2014,237000.0,3,1.0,1160,6132,1.0,0,0,4,7,1160,0,1958,0,98056,47.5015,-122.173,1280,6132,0.90625,1.0,0.0
7939,2436700315,2014,441500.0,2,1.75,1010,4000,1.5,0,0,5,7,1010,0,1919,0,98105,47.6665,-122.287,1470,4000,0.6870748299319728,0.0,0.0
7940,1545803520,2015,251000.0,3,2.0,1650,7930,1.0,0,0,4,7,1650,0,1989,0,98038,47.3617,-122.05,1510,7930,1.0927152317880795,0.0,1.0
7941,257000037,2014,200000.0,3,1.0,2120,31564,1.0,0,0,3,7,1220,1,1942,0,98168,47.4938,-122.298,1790,11571,1.1843575418994414,1.0,0.0
7942,5016000315,2014,332000.0,1,1.0,960,2640,1.0,0,0,3,7,760,1,1908,0,98112,47.6223,-122.294,1620,3759,0.5925925925925926,0.0,0.0
7943,6300500477,2014,401500.0,3,2.5,1509,1114,3.0,0,0,3,8,1509,0,2014,0,98133,47.7048,-122.34,1509,2431,1.0,0.0,0.0
7944,4022905172,2014,585000.0,4,1.75,2270,27122,1.0,0,0,5,8,1300,1,1957,0,98155,47.7637,-122.281,2380,11822,0.9537815126050421,1.0,0.0
7945,7300000650,14,340000.0,4,2.5,1954,4805,2.0,0,0,3,8,1954,0,2005,0,98055,47.4297,-122.19,1714,3259,1.1400233372228705,1.0,0.0
7946,8682282070,2015,920000.0,3,3.5,2800,7694,1.0,0,0,3,9,2800,0,2005,0,98053,47.7095,-122.022,2420,7694,1.1570247933884297,1.0,0.0
7947,7812801115,2014,153000.0,3,1.0,1270,6405,1.5,0,0,3,6,1270,0,1944,0,98178,47.4959,-122.241,1110,6405,1.1441441441441442,1.0,0.0
7948,9269750690,15,299950.0,4,2.25,1810,7601,1.0,0,0,3,7,1080,1,1986,0,98023,47.2857,-122.358,1570,7601,1.1528662420382165,1.0,0.0
7949,1402620120,2015,440000.0,4,2.5,2410,7517,2.0,0,0,3,8,2410,0,1983,0,98058,47.4388,-122.142,2420,8095,0.9958677685950413,1.0,0.0
7950,3793501390,2014,293000.0,3,2.5,1690,17383,2.0,0,0,3,7,1690,0,2003,0,98038,47.3691,-122.031,2610,7999,0.6475095785440613,0.0,1.0
7951,9282800065,2015,203000.0,3,1.75,1190,6000,1.0,0,0,3,7,1190,0,1952,0,98178,47.5026,-122.236,1200,6000,0.9916666666666667,1.0,0.0
7952,1921059310,2015,193000.0,2,1.75,1280,6774,1.0,0,0,3,7,1280,0,1991,0,98002,47.2925,-122.219,1450,7810,0.8827586206896552,1.0,0.0
7953,109000040,2015,305000.0,3,1.75,1460,7862,1.0,0,0,3,7,1460,0,1965,0,98155,47.7755,-122.299,2200,9293,0.6636363636363637,1.0,0.0
7954,5101405331,14,495000.0,4,1.75,1600,6380,1.0,0,0,3,8,1130,1,1959,0,98125,47.701,-122.306,1090,6380,1.4678899082568808,0.0,0.0
7955,2044500142,14,420000.0,3,1.75,1770,6000,1.0,0,0,3,7,1130,1,1952,0,98125,47.7135,-122.315,1900,7200,0.9315789473684211,0.0,0.0
7956,1837010040,14,569500.0,4,2.5,2800,8190,1.0,0,0,3,8,1700,1,1971,0,98177,47.7695,-122.368,2460,8165,1.1382113821138211,1.0,0.0
7957,3905000540,2014,620000.0,4,2.5,2680,9185,2.0,0,0,3,9,2680,0,1989,0,98029,47.5738,-121.992,2810,8505,0.9537366548042705,1.0,0.0
7958,6071200375,2014,466000.0,3,1.75,1680,9460,1.0,0,0,4,7,1680,0,1959,0,98006,47.5525,-122.182,1690,9448,0.9940828402366864,1.0,0.0
7959,3756500610,2015,355500.0,3,1.0,1120,10032,1.0,0,0,3,7,1120,0,1962,0,98034,47.7182,-122.194,1210,9918,0.9256198347107438,1.0,0.0
7960,3885805035,15,687500.0,2,1.0,1040,7200,1.0,0,0,4,6,1040,0,1955,0,98033,47.6823,-122.203,1640,7200,0.6341463414634146,1.0,0.0
7961,7525100530,2015,432100.0,3,2.25,1790,2240,2.0,0,0,4,8,1790,0,1975,0,98052,47.6343,-122.106,1780,2560,1.0056179775280898,1.0,0.0
7962,1324059048,2014,500000.0,3,2.5,2410,34848,1.5,0,0,3,8,2410,0,1976,0,98006,47.5694,-122.12,2420,16424,0.9958677685950413,1.0,0.0
7963,3904921250,2014,690000.0,5,3.25,3370,7313,2.0,0,0,4,8,2140,1,1988,0,98029,47.5632,-122.015,2990,7806,1.1270903010033444,1.0,0.0
7964,3331500485,15,350000.0,2,1.0,800,5150,1.0,0,0,4,6,800,0,1949,0,98118,47.5525,-122.274,1280,5150,0.625,0.0,0.0
7965,7338401759,2014,268000.0,2,1.0,1380,5000,1.0,0,0,3,7,870,1,1943,0,98108,47.5339,-122.293,1450,5000,0.9517241379310345,0.0,0.0
7966,3122069029,2014,120000.0,2,1.0,990,39964,1.0,0,0,2,4,990,0,1945,0,98042,47.3577,-122.085,1560,8990,0.6346153846153846,1.0,0.0
7967,3797310150,2015,285000.0,4,2.5,1800,9229,2.0,0,0,3,7,1800,0,1994,0,98022,47.1927,-122.015,1970,9231,0.9137055837563451,0.0,1.0
7968,2205500540,2014,365000.0,4,1.5,1820,12327,1.0,0,0,4,7,1380,1,1955,0,98006,47.5767,-122.144,1450,9256,1.2551724137931035,1.0,0.0
7969,7202310040,15,635000.0,3,2.5,2620,6842,2.0,0,0,3,7,2620,0,2002,0,98053,47.6846,-122.037,2280,4800,1.1491228070175439,1.0,0.0
7970,3630120330,14,630000.0,2,2.5,2290,3507,2.0,0,0,3,9,2290,0,2005,0,98029,47.5545,-122.002,2290,3640,1.0,1.0,0.0
7971,4310700665,15,450000.0,4,3.0,2200,4466,2.0,0,0,3,7,2200,0,1968,0,98103,47.7005,-122.339,1780,2250,1.2359550561797752,0.0,0.0
7972,7504001080,15,590000.0,4,2.5,2940,12600,1.0,0,0,4,8,1850,1,1974,0,98074,47.6294,-122.062,2030,11770,1.4482758620689655,1.0,0.0
7973,2021200770,14,895000.0,2,1.75,1700,3618,1.0,0,1,3,8,1260,1,1950,0,98199,47.6336,-122.397,2200,5000,0.7727272727272727,0.0,0.0
7974,2005600090,2014,160000.0,3,1.0,860,11900,1.0,0,0,4,6,860,0,1963,0,98030,47.3574,-122.186,1660,10248,0.5180722891566265,1.0,0.0
7975,123000110,2014,520000.0,2,1.0,910,5000,1.0,0,0,3,7,910,0,1924,0,98107,47.6733,-122.37,1050,5000,0.8666666666666667,0.0,0.0
7976,2473372170,14,432000.0,4,3.25,2820,13059,2.0,0,0,4,8,2820,0,1976,0,98058,47.4508,-122.132,2360,8600,1.194915254237288,1.0,0.0
7977,7227500865,2014,141800.0,2,1.0,930,4743,1.0,0,0,4,5,930,0,1942,0,98056,47.4966,-122.187,930,4779,1.0,1.0,0.0
7978,510001280,2014,980000.0,4,2.0,2190,4560,2.5,0,0,5,8,2190,0,1910,0,98103,47.662,-122.329,2190,4560,1.0,0.0,0.0
7979,3886903615,2015,1290000.0,4,2.5,3430,7200,2.0,0,0,3,9,3430,0,2014,0,98033,47.6842,-122.196,1530,7800,2.241830065359477,1.0,0.0
7980,439200035,2014,740000.0,4,2.75,2560,6900,1.0,0,0,3,8,1480,1,1959,0,98115,47.68600000000001,-122.297,2600,7200,0.9846153846153847,0.0,0.0
7981,4303200184,2014,230000.0,2,1.0,770,6450,1.0,0,0,4,6,770,0,1948,0,98106,47.53100000000001,-122.358,780,6063,0.9871794871794872,0.0,0.0
7983,4039701280,15,954500.0,3,2.25,2440,9689,1.0,0,1,4,8,1830,1,1974,0,98008,47.6141,-122.111,2730,9689,0.8937728937728938,1.0,0.0
7984,9828201202,2015,622000.0,3,1.5,1650,3150,1.5,0,0,4,8,1650,0,1929,0,98122,47.6156,-122.297,1650,4500,1.0,0.0,0.0
7985,2734100835,15,90000.0,1,1.0,780,4000,1.0,0,0,3,5,780,0,1905,0,98108,47.5424,-122.321,1150,4000,0.6782608695652174,0.0,0.0
7986,6749700110,2014,342000.0,3,3.0,1260,1634,3.0,0,0,3,8,1260,0,1998,0,98103,47.697,-122.349,1260,1135,1.0,0.0,0.0
7987,3832060940,2014,305000.0,4,2.5,2320,4683,2.0,0,0,3,7,2320,0,2007,0,98042,47.3349,-122.059,2230,5750,1.0403587443946187,1.0,0.0
7988,2214800110,2014,259900.0,4,2.75,1560,8820,1.0,0,1,3,7,1060,1,1979,0,98001,47.3382,-122.257,2140,7800,0.7289719626168224,1.0,0.0
7989,1909600115,2014,420000.0,3,2.0,2330,6346,1.5,0,0,3,6,1600,1,1934,1,98146,47.5135,-122.38,1380,8400,1.6884057971014492,1.0,0.0
7990,40000553,15,250000.0,2,1.0,1400,19570,1.5,0,0,3,6,1100,1,1929,0,98168,47.4724,-122.271,2250,6500,0.6222222222222222,1.0,0.0
7991,7686203195,2015,249950.0,3,1.5,1450,6875,1.0,0,0,4,7,1450,0,1961,0,98198,47.4205,-122.316,1270,8000,1.141732283464567,1.0,0.0
7992,2923059064,2015,199000.0,2,1.0,1140,15120,1.0,0,0,4,6,990,1,1932,0,98055,47.4521,-122.196,2320,11250,0.49137931034482757,1.0,0.0
7993,2895600090,15,355200.0,3,1.0,1120,7320,1.0,0,0,4,7,1120,0,1954,0,98146,47.5103,-122.382,1410,6328,0.7943262411347518,1.0,0.0
7994,4019301386,14,425000.0,3,1.5,1970,13709,1.0,0,0,4,7,1680,1,1955,0,98155,47.7562,-122.277,2200,16536,0.8954545454545455,1.0,0.0
7995,7199360100,2014,379500.0,3,1.0,1110,7128,1.0,0,0,3,7,1110,0,1980,0,98052,47.6968,-122.124,1510,7107,0.7350993377483444,1.0,0.0
7996,1241500032,2014,860000.0,4,2.5,3070,6923,2.0,0,0,3,9,3070,0,2009,0,98033,47.669,-122.172,2190,9218,1.4018264840182648,1.0,0.0
7997,9558020610,2014,335000.0,3,2.5,1940,4927,2.0,0,0,3,8,1940,0,2004,0,98058,47.4479,-122.12,2070,4892,0.9371980676328503,1.0,0.0
7998,2050100450,2014,865000.0,3,2.5,3050,12558,2.0,0,0,3,10,3050,0,1997,0,98074,47.6549,-122.089,3543,12558,0.8608523849844765,1.0,0.0
7999,1250200600,15,390000.0,3,1.0,1240,3600,1.5,0,0,3,7,1240,0,1902,0,98144,47.5986,-122.298,1680,3600,0.7380952380952381,0.0,0.0
8001,293850040,15,495500.0,3,2.5,3190,7828,2.0,0,0,3,9,3190,0,2006,0,98059,47.5047,-122.144,2970,7828,1.0740740740740742,1.0,0.0
8002,3723800097,2014,476500.0,4,1.75,1670,10200,1.0,0,0,3,7,1390,1,1953,0,98118,47.5524,-122.267,1720,6860,0.9709302325581395,0.0,0.0
8003,7788400180,2014,261000.0,3,1.0,1660,11200,1.0,0,0,3,7,1660,0,1957,0,98056,47.5121,-122.168,1380,10875,1.2028985507246377,1.0,0.0
8004,2206700215,2014,375000.0,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,1.5923076923076922,1.0,0.0
8005,2206700215,2015,550000.0,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,1.5923076923076922,1.0,0.0
8006,603001050,2014,230000.0,2,1.0,1430,4000,1.0,0,0,3,7,930,1,1949,0,98118,47.5233,-122.284,1110,4000,1.2882882882882882,0.0,0.0
8007,3583400120,15,526750.0,5,2.5,2270,10700,1.0,0,0,4,8,1570,0,1963,0,98028,47.74100000000001,-122.256,2020,10230,1.1237623762376239,1.0,0.0
8008,3886903155,15,606000.0,3,2.0,1980,7680,1.5,0,0,4,6,1070,1,1911,0,98033,47.6839,-122.195,1330,8704,1.4887218045112782,1.0,0.0
8009,9485910100,2015,368500.0,4,2.75,2500,26400,1.0,0,0,3,8,1780,1,1977,0,98031,47.3444,-122.084,2180,31900,1.146788990825688,1.0,0.0
8011,2596300035,2015,342000.0,4,1.0,1390,9023,1.5,0,0,3,7,1390,0,1955,0,98155,47.7754,-122.296,1760,9023,0.7897727272727273,1.0,0.0
8012,9542801120,2015,278100.0,4,1.75,2120,8520,1.0,0,0,3,7,1600,1,1978,0,98023,47.302,-122.373,2160,8400,0.9814814814814815,1.0,0.0
